fileName,attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88
2012615-R05-72XX.csv,1,7,1,7,16,16,16,16,1,16,1,16,1,16,1,9,1,16,1,16,16,16,16,16,16,16,16,1,1,1,1,236,1,1,244,1,1,160,1,154,1,1,1,1,15,1,1,4,1,1,1,1,1,1,1,1,16,1,6,1,7,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,14,1,14,1,14,1,14,1,14,1,14,1
2012615-R05-73XX.csv,5,1,4,1,1,1,1,1,9,1,9,1,13,1,9,1,9,1,9,1,1,1,1,1,1,1,1,34,33,40,170,1,183,387,1,409,393,1,359,1,328,300,34,74,1,74,74,1,36,36,38,40,37,39,41,15,1,5,1,4,1,1,9,1,5,1,9,1,9,1,9,1,9,1,9,1,9,1,29,1,7,1,7,1,7,1,7,1,7
2012616-R05-73XX.csv,5,1,4,1,1,1,1,1,11,1,11,1,13,1,11,1,11,1,11,1,1,1,1,1,1,1,1,34,33,40,166,1,179,379,1,393,405,1,363,1,332,304,34,74,1,74,74,1,36,36,40,42,37,39,41,15,1,5,1,4,1,1,11,1,5,1,11,1,11,1,11,1,11,1,11,1,11,1,25,1,7,1,7,1,7,1,7,1,7
2012617-R05-72XX.csv,1,7,1,7,38,38,38,38,1,38,1,38,1,38,1,22,1,38,1,38,38,38,38,38,38,38,38,1,1,1,1,154,1,1,160,1,1,233,1,217,1,1,1,1,19,1,1,39,1,1,1,1,1,1,1,1,38,1,14,1,7,38,1,38,1,38,1,38,1,38,1,38,1,38,1,38,1,36,1,30,1,30,1,30,1,30,1,30,1
2012617-R05-73XX.csv,5,1,4,1,1,1,1,1,9,1,9,1,15,1,9,1,9,1,9,1,1,1,1,1,1,1,1,34,33,38,138,1,149,349,1,359,363,1,391,1,344,316,34,88,1,90,88,1,40,36,36,38,37,37,41,17,1,5,1,4,1,1,9,1,5,1,9,1,9,1,9,1,9,1,9,1,9,1,25,1,9,1,7,1,7,1,7,1,7
2012618-R05-72XX.csv,1,7,1,7,38,38,38,38,1,38,1,38,1,38,1,22,1,38,1,38,38,38,38,38,38,38,38,1,1,1,1,154,1,1,154,1,1,217,1,231,1,1,1,1,19,1,1,39,1,1,1,1,1,1,1,1,38,1,14,1,7,38,1,38,1,38,1,38,1,38,1,38,1,38,1,38,1,36,1,30,1,30,1,30,1,30,1,30,1
2012618-R05-73XX.csv,5,1,4,1,1,1,1,1,13,1,13,1,13,1,11,1,11,1,11,1,1,1,1,1,1,1,1,34,33,40,107,1,118,320,1,328,332,1,344,1,385,347,34,90,1,92,90,1,40,36,40,42,37,39,41,17,1,5,1,4,1,1,11,1,5,1,11,1,11,1,11,1,11,1,11,1,11,1,25,1,11,1,9,1,9,1,9,1,9
2012619-R05-73XX.csv,5,1,4,1,1,1,1,1,13,1,13,1,13,1,13,1,13,1,13,1,1,1,1,1,1,1,1,34,33,40,107,1,122,290,1,300,304,1,316,1,347,526,34,244,1,228,226,1,142,36,40,42,37,39,41,17,1,5,1,4,1,1,13,1,5,1,11,1,11,1,11,1,11,1,13,1,13,1,25,1,13,1,11,1,11,1,11,1,11
201262-R05-73XX.csv,5,1,4,1,1,1,1,1,29,1,29,1,31,1,27,1,19,1,19,1,1,1,1,1,1,1,1,120,83,88,36,1,38,28,1,34,34,1,34,1,34,34,174,25,1,25,25,1,11,104,108,102,90,92,96,7,1,5,1,4,1,1,15,1,7,1,17,1,17,1,17,1,17,1,15,1,15,1,21,1,5,1,5,1,5,1,5,1,5
2012621-R05-73XX.csv,5,1,4,1,1,1,1,1,7,1,7,1,9,1,7,1,7,1,7,1,1,1,1,1,1,1,1,25,28,31,64,1,70,74,1,74,74,1,88,1,90,244,25,524,1,426,400,1,198,29,29,29,30,30,30,13,1,5,1,4,1,1,7,1,5,1,7,1,7,1,7,1,7,1,7,1,7,1,27,1,17,1,15,1,15,1,15,1,15
2012622-R05-72XX.csv,1,7,1,7,12,12,12,12,1,12,1,12,1,12,1,10,1,12,1,12,12,12,12,12,12,12,12,1,1,1,1,15,1,1,15,1,1,19,1,19,1,1,1,1,102,1,1,8,1,1,1,1,1,1,1,1,12,1,8,1,7,12,1,12,1,12,1,12,1,12,1,12,1,12,1,12,1,10,1,10,1,10,1,10,1,10,1,10,1
2012622-R05-73XX.csv,5,1,4,1,1,1,1,1,7,1,7,1,9,1,7,1,7,1,7,1,1,1,1,1,1,1,1,25,28,31,64,1,70,74,1,74,74,1,90,1,92,228,25,426,1,513,449,1,247,29,29,29,30,30,30,15,1,5,1,4,1,1,7,1,5,1,7,1,7,1,7,1,7,1,7,1,7,1,23,1,35,1,29,1,29,1,29,1,29
2012623-R05-73XX.csv,5,1,4,1,1,1,1,1,7,1,7,1,9,1,7,1,7,1,7,1,1,1,1,1,1,1,1,25,28,31,64,1,70,74,1,74,74,1,88,1,90,226,25,400,1,449,506,1,247,29,29,29,30,30,30,13,1,5,1,4,1,1,7,1,5,1,7,1,7,1,7,1,7,1,7,1,7,1,23,1,33,1,27,1,27,1,27,1,27
2012625-R05-72XX.csv,1,4,1,3,18,18,18,18,1,18,1,18,1,18,1,11,1,18,1,18,18,18,18,18,18,18,18,1,1,1,1,4,1,1,4,1,1,39,1,39,1,1,1,1,8,1,1,55,1,1,1,1,1,1,1,1,18,1,12,1,3,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,24,1,18,1,18,1,18,1,18,1,18,1
2012625-R05-73XX.csv,5,1,4,1,1,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,1,1,1,1,1,1,1,11,12,13,36,1,36,36,1,36,36,1,40,1,40,142,11,198,1,247,247,1,415,11,11,11,12,12,12,9,1,5,1,4,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,11,1,47,1,41,1,41,1,41,1,41
201263-R05-73XX.csv,5,1,4,1,1,1,1,1,33,1,33,1,17,1,33,1,21,1,21,1,1,1,1,1,1,1,1,90,124,131,42,1,42,34,1,36,36,1,36,1,36,36,104,29,1,29,29,1,11,224,194,190,176,174,176,9,1,5,1,4,1,1,15,1,5,1,17,1,17,1,17,1,17,1,15,1,15,1,11,1,11,1,11,1,11,1,11,1,11
201265-R05-73XX.csv,5,1,4,1,1,1,1,1,37,1,37,1,17,1,37,1,25,1,25,1,1,1,1,1,1,1,1,94,124,131,42,1,44,34,1,38,40,1,36,1,40,40,108,29,1,29,29,1,11,194,228,194,176,176,178,7,1,5,1,4,1,1,19,1,7,1,21,1,21,1,21,1,21,1,19,1,19,1,13,1,11,1,11,1,11,1,11,1,11
201266-R05-73XX.csv,5,1,4,1,1,1,1,1,35,1,35,1,19,1,35,1,29,1,29,1,1,1,1,1,1,1,1,92,124,131,44,1,46,34,1,40,42,1,38,1,42,42,102,29,1,29,29,1,11,190,194,232,176,178,182,7,1,5,1,4,1,1,17,1,9,1,23,1,23,1,23,1,23,1,21,1,21,1,13,1,11,1,11,1,11,1,11,1,11
201267-R05-73XX.csv,5,1,4,1,1,1,1,1,29,1,29,1,17,1,29,1,31,1,31,1,1,1,1,1,1,1,1,84,135,142,43,1,43,35,1,37,37,1,37,1,37,37,90,30,1,30,30,1,12,176,176,176,219,189,189,15,1,5,1,4,1,1,13,1,9,1,31,1,31,1,31,1,31,1,25,1,25,1,7,1,13,1,13,1,13,1,13,1,13
201268-R05-73XX.csv,5,1,4,1,1,1,1,1,33,1,33,1,19,1,33,1,47,1,47,1,1,1,1,1,1,1,1,84,135,146,43,1,45,35,1,39,39,1,37,1,39,39,92,30,1,30,30,1,12,174,176,178,189,239,195,17,1,5,1,4,1,1,19,1,15,1,47,1,47,1,47,1,47,1,43,1,43,1,9,1,13,1,13,1,13,1,13,1,13
201269-R05-73XX.csv,5,1,4,1,1,1,1,1,31,1,31,1,21,1,31,1,31,1,31,1,1,1,1,1,1,1,1,90,147,154,45,1,47,37,1,41,41,1,41,1,41,41,96,30,1,30,30,1,12,176,178,182,189,195,253,13,1,5,1,4,1,1,17,1,15,1,43,1,43,1,43,1,43,1,39,1,39,1,13,1,13,1,13,1,13,1,13,1,13
2012729-R05-73XX.csv,5,1,6,1,1,1,1,1,9,1,9,1,5,1,9,1,37,1,37,1,1,1,1,1,1,1,1,7,13,13,43,1,43,13,1,15,15,1,17,1,17,17,7,13,1,15,13,1,9,9,7,7,15,17,13,455,1,7,1,4,1,1,69,1,11,1,51,1,51,1,51,1,51,1,43,1,43,1,23,1,39,1,37,1,39,1,37,1,35
201311-R05-72XX.csv,1,8,1,8,252,252,252,252,1,252,1,226,1,251,1,178,1,259,1,261,226,226,226,252,252,252,252,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,1,1,12,1,1,18,1,1,1,1,1,1,1,1,327,1,13,1,8,271,1,271,1,272,1,272,1,272,1,271,1,270,1,271,1,66,1,63,1,62,1,62,1,62,1,62,1
201311-R06-81XX.csv,119,1,4,1,1,1,1,1,9,1,9,1,40,1,9,1,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,1,5,5,1,5,1,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,7,1,756,1,4,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,106,1,5,1,5,1,5,1,5,1,5
201311-R07-75XX.csv,1,91,1,6,13,13,13,13,1,13,1,13,1,13,1,13,1,13,1,13,13,13,13,13,13,13,13,1,1,1,1,6,1,1,6,1,1,14,1,14,1,1,1,1,8,1,1,12,1,1,1,1,1,1,1,1,13,1,298,1,6,13,1,13,1,13,1,13,1,13,1,13,1,13,1,13,1,32,1,8,1,8,1,8,1,8,1,8,1
